,index,Year,Team,GP,AB,H,BA,OBPct,TB,SlgPct,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,season_id,school_id,stats_player_seq,name,G,RBI2out,OPP DP
1212,1,2017-18,{'href': '/team/158/12973'},17,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,158,1755317,Lucas Hall,-,-,
1213,2,2018-19,{'href': '/team/158/14781'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,158,1755317,Lucas Hall,-,-,
1214,3,2019-20,{'href': '/team/283/15204'},7,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,158,1755317,Lucas Hall,-,-,
1215,0,2015-16,{'href': '/team/158/12360'},12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,158,1755318,Ethan Abrams,-,-,
1216,1,2016-17,{'href': '/team/158/12560'},11,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,158,1755318,Ethan Abrams,-,-,
1217,2,2018-19,{'href': '/team/158/14781'},13,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,158,1755318,Ethan Abrams,-,-,
1218,0,2015-16,{'href': '/team/193/12360'},14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11320,167,1758922,Brian Mcafee,,,
1219,0,2015-16,{'href': '/team/813/12360'},16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762703,Sam Boies,-,-,
1220,1,2016-17,{'href': '/team/813/12560'},13,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762703,Sam Boies,-,-,
1221,2,2017-18,{'href': '/team/813/12973'},5,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762703,Sam Boies,-,-,
1222,3,2018-19,{'href': '/team/813/14781'},8,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762703,Sam Boies,-,-,
1223,0,2015-16,{'href': '/team/813/12360'},48,157,38,0.242,0.346,-,0.306,20,4,3,-,23,25,1,2,4,24,2,11,2,-,1,12360,813,1762704,Tim Degraw,-,-,
1224,1,2016-17,{'href': '/team/813/12560'},52,198,68,0.343,0.428,87,0.439,58,10,3,1,42,28,5,5,2,24,-,17,4,-,-,12360,813,1762704,Tim Degraw,-,-,
1225,2,2017-18,{'href': '/team/813/12973'},42,167,47,0.281,0.378,54,0.323,38,5,1,0,8,19,8,2,1,28,1,11,3,-,-,12360,813,1762704,Tim Degraw,-,-,
1226,3,2018-19,{'href': '/team/813/14781'},34,126,32,0.254,0.336,38,0.302,22,6,0,0,21,12,5,3,4,19,2,14,3,-,-,12360,813,1762704,Tim Degraw,-,-,
1227,0,2015-16,{'href': '/team/813/12360'},29,53,13,0.245,0.355,-,0.377,7,4,-,1,7,7,2,-,-,25,-,-,-,-,-,12360,813,1762705,Griffin Dey,-,-,
1228,1,2016-17,{'href': '/team/813/12560'},48,164,40,0.244,0.339,80,0.488,27,10,-,10,40,17,7,1,-,56,9,-,-,-,-,12360,813,1762705,Griffin Dey,-,-,
1229,2,2017-18,{'href': '/team/813/12973'},43,170,52,0.306,0.381,81,0.476,22,6,1,7,35,20,3,4,-,43,5,-,1,-,1,12360,813,1762705,Griffin Dey,-,-,
1230,3,2018-19,{'href': '/team/813/14781'},41,152,55,0.362,0.482,99,0.651,34,5,3,11,44,35,5,5,-,38,3,6,2,-,5,12360,813,1762705,Griffin Dey,-,-,
1231,0,2015-16,{'href': '/team/813/12360'},8,6,-,0.000,0.222,-,0.000,-,-,-,-,1,-,2,1,1,4,-,-,-,-,-,12360,813,1762706,Tom Fuller,-,-,
1232,1,2016-17,{'href': '/team/813/12560'},10,27,6,0.222,0.250,7,0.259,2,1,-,-,1,1,-,-,1,6,1,-,1,-,-,12360,813,1762706,Tom Fuller,-,-,
1233,2,2017-18,{'href': '/team/813/12973'},21,57,14,0.246,0.306,18,0.316,5,4,0,0,8,4,1,-,2,13,4,-,-,-,-,12360,813,1762706,Tom Fuller,-,-,
1234,3,2018-19,{'href': '/team/813/14781'},17,46,12,0.261,0.375,14,0.304,4,2,0,0,12,5,4,1,1,5,1,-,-,-,-,12360,813,1762706,Tom Fuller,-,-,
1235,0,2015-16,{'href': '/team/813/12360'},15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762707,Kumar Nambiar,-,-,
1236,1,2016-17,{'href': '/team/813/12560'},16,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762707,Kumar Nambiar,-,-,
1237,2,2017-18,{'href': '/team/813/12973'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762707,Kumar Nambiar,-,-,
1238,3,2018-19,{'href': '/team/813/14781'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762707,Kumar Nambiar,-,-,
1239,0,2015-16,{'href': '/team/813/12360'},13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762708,Scott Politz,-,-,
1240,1,2016-17,{'href': '/team/813/12560'},13,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762708,Scott Politz,-,-,
1241,2,2017-18,{'href': '/team/813/12973'},12,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762708,Scott Politz,-,-,
1242,3,2018-19,{'href': '/team/813/14781'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,813,1762708,Scott Politz,-,-,
1243,0,2015-16,{'href': '/team/813/12360'},48,177,47,0.266,0.311,-,0.311,24,4,2,-,16,11,1,1,7,30,3,17,3,-,-,12360,813,1762710,Simon Whiteman,-,-,
1244,1,2016-17,{'href': '/team/813/12560'},41,161,50,0.311,0.367,66,0.410,37,7,-,3,23,14,1,1,1,24,3,11,2,-,-,12360,813,1762710,Simon Whiteman,-,-,
1245,2,2017-18,{'href': '/team/813/12973'},43,178,53,0.298,0.354,57,0.320,31,4,0,0,31,14,3,3,10,20,3,9,5,-,-,12360,813,1762710,Simon Whiteman,-,-,
1246,3,2018-19,{'href': '/team/813/14781'},41,187,63,0.337,0.388,87,0.465,43,17,2,1,20,14,3,2,-,14,1,34,-,-,1,12360,813,1762710,Simon Whiteman,-,-,
1247,0,2015-16,{'href': '/team/275/12360'},8,4,2,0.500,0.600,-,0.750,-,1,-,-,2,1,-,-,-,2,-,-,1,-,-,12360,275,1762711,Edwin Owolo,-,-,
1248,1,2016-17,{'href': '/team/275/12560'},2,2,-,0.000,0.000,0,0.000,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,12360,275,1762711,Edwin Owolo,-,-,
1249,2,2017-18,{'href': '/team/275/12973'},4,3,-,0.000,0.000,0,0.000,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,12360,275,1762711,Edwin Owolo,-,-,
1250,3,2018-19,{'href': '/team/275/14781'},3,-,-,-,1.000,0,-,1,0,0,0,-,1,-,-,-,-,-,-,-,-,-,12360,275,1762711,Edwin Owolo,-,-,
1251,0,2015-16,{'href': '/team/275/12360'},12,15,2,0.133,0.318,-,0.133,1,-,-,-,2,4,1,2,-,6,-,-,-,-,-,12360,275,1762713,Devan Peterson,-,-,
1252,1,2016-17,{'href': '/team/275/12560'},10,15,3,0.200,0.538,3,0.200,5,-,-,-,2,11,-,-,1,4,1,1,-,-,-,12360,275,1762713,Devan Peterson,-,-,
1253,2,2017-18,{'href': '/team/275/12973'},24,72,20,0.278,0.361,32,0.444,11,3,0,3,16,9,1,1,-,18,1,-,1,-,-,12360,275,1762713,Devan Peterson,-,-,
1254,3,2018-19,{'href': '/team/275/14781'},24,52,13,0.250,0.375,20,0.385,6,4,0,1,9,11,-,1,2,11,-,1,-,-,-,12360,275,1762713,Devan Peterson,-,-,
1255,0,2015-16,{'href': '/team/275/12360'},4,3,-,0.000,0.000,-,0.000,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,12360,275,1762714,Chase Aldridge,-,-,
1256,1,2016-17,{'href': '/team/275/12560'},10,2,-,0.000,0.333,0,0.000,5,-,-,-,-,1,-,-,-,1,-,-,-,-,-,12360,275,1762714,Chase Aldridge,-,-,
1257,2,2017-18,{'href': '/team/275/12973'},16,11,2,0.182,0.400,3,0.273,1,1,-,-,1,3,1,-,-,4,-,-,-,-,-,12360,275,1762714,Chase Aldridge,-,-,
1258,3,2018-19,{'href': '/team/275/14781'},24,62,13,0.210,0.319,20,0.323,13,1,0,2,8,10,-,-,2,15,2,-,-,-,-,12360,275,1762714,Chase Aldridge,-,-,
1259,0,2015-16,{'href': '/team/275/12360'},10,12,2,0.167,0.333,-,0.167,2,-,-,-,-,3,-,-,-,5,2,-,-,-,-,12360,275,1762715,Jake Allen,-,-,
1260,1,2016-17,{'href': '/team/275/12560'},15,35,9,0.257,0.395,10,0.286,6,1,-,-,3,8,-,-,1,12,-,1,2,-,-,12360,275,1762715,Jake Allen,-,-,
1261,2,2017-18,{'href': '/team/275/12973'},25,65,19,0.292,0.405,24,0.369,11,0,1,1,11,10,3,1,2,25,-,2,-,-,-,12360,275,1762715,Jake Allen,-,-,
1262,3,2018-19,{'href': '/team/275/14781'},24,54,8,0.148,0.281,9,0.167,8,1,0,0,3,7,3,-,6,13,1,3,-,-,-,12360,275,1762715,Jake Allen,-,-,
1263,0,2015-16,{'href': '/team/275/12360'},40,116,25,0.216,0.303,-,0.362,15,10,2,1,16,12,3,1,2,41,3,1,3,-,-,12360,275,1762716,Trent Bryan,-,-,
1264,1,2016-17,{'href': '/team/275/12560'},36,115,29,0.252,0.310,48,0.417,17,7,3,2,16,9,1,1,-,40,1,3,1,-,-,12360,275,1762716,Trent Bryan,-,-,
1265,2,2017-18,{'href': '/team/275/12973'},10,8,1,0.125,0.417,1,0.125,2,-,-,-,-,4,-,-,-,5,-,-,-,-,-,12360,275,1762716,Trent Bryan,-,-,
1266,3,2018-19,{'href': '/team/275/14781'},33,87,18,0.207,0.314,28,0.322,14,3,2,1,11,11,3,1,-,28,-,4,-,-,-,12360,275,1762716,Trent Bryan,-,-,
1267,0,2015-16,{'href': '/team/275/12360'},23,29,5,0.172,0.359,-,0.207,7,1,-,-,1,4,5,1,-,12,-,2,-,-,-,12360,275,1762717,John Maclean,-,-,
1268,1,2016-17,{'href': '/team/275/12560'},34,97,23,0.237,0.315,34,0.351,15,5,-,2,15,8,3,-,-,35,-,2,-,-,-,12360,275,1762717,John Maclean,-,-,
1269,2,2017-18,{'href': '/team/275/12973'},16,9,1,0.111,0.250,4,0.444,3,0,0,1,2,2,-,1,-,1,2,-,-,-,-,12360,275,1762717,John Maclean,-,-,
1270,3,2018-19,{'href': '/team/275/14781'},13,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762717,John Maclean,-,-,
1271,0,2015-16,{'href': '/team/275/12360'},41,138,36,0.261,0.325,-,0.319,18,6,1,-,21,11,4,4,2,27,4,2,-,-,-,12360,275,1762718,Patrick Mccoll,-,-,
1272,1,2016-17,{'href': '/team/275/12560'},38,124,44,0.355,0.459,77,0.621,30,11,2,6,36,18,6,-,-,26,3,5,1,-,1,12360,275,1762718,Patrick Mccoll,-,-,
1273,2,2017-18,{'href': '/team/275/12973'},41,167,44,0.263,0.351,64,0.383,29,7,2,3,37,20,3,1,2,32,4,4,1,-,-,12360,275,1762718,Patrick Mccoll,-,-,
1274,3,2018-19,{'href': '/team/275/14781'},43,181,70,0.387,0.448,128,0.707,47,16,3,12,47,17,4,1,-,33,3,5,2,-,4,12360,275,1762718,Patrick Mccoll,-,-,
1275,0,2015-16,{'href': '/team/275/12360'},16,39,7,0.179,0.238,-,0.282,4,4,-,-,3,3,-,-,-,7,1,-,-,-,-,12360,275,1762719,Patrick Robinson,-,-,
1276,1,2016-17,{'href': '/team/275/12560'},39,126,47,0.373,0.436,93,0.738,28,13,3,9,34,10,4,-,-,22,2,4,2,-,-,12360,275,1762719,Patrick Robinson,-,-,
1277,2,2017-18,{'href': '/team/275/12973'},32,130,44,0.338,0.412,63,0.485,30,7,0,4,27,13,4,1,-,31,2,4,-,-,1,12360,275,1762719,Patrick Robinson,-,-,
1278,0,2015-16,{'href': '/team/275/12360'},6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762720,Simon Rosenblum-Larson,-,-,
1279,1,2016-17,{'href': '/team/275/12560'},9,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762720,Simon Rosenblum-Larson,-,-,
1280,2,2017-18,{'href': '/team/275/12973'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762720,Simon Rosenblum-Larson,-,-,
1281,0,2015-16,{'href': '/team/275/12360'},39,93,20,0.215,0.327,-,0.355,16,5,1,2,9,15,1,1,10,20,1,5,1,-,-,12360,275,1762721,Ben Skinner,-,-,
1282,1,2016-17,{'href': '/team/275/12560'},32,92,23,0.250,0.364,28,0.304,15,3,1,-,8,15,2,1,5,23,2,8,-,-,-,12360,275,1762721,Ben Skinner,-,-,
1283,2,2017-18,{'href': '/team/275/12973'},42,169,55,0.325,0.416,71,0.420,32,13,0,1,17,19,8,1,1,31,5,17,5,-,-,12360,275,1762721,Ben Skinner,-,-,
1284,3,2018-19,{'href': '/team/275/14781'},37,150,48,0.320,0.387,69,0.460,30,9,3,2,20,13,4,1,3,34,2,2,3,-,1,12360,275,1762721,Ben Skinner,-,-,
1285,0,2015-16,{'href': '/team/275/12360'},8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762722,Kevin Stone,-,-,
1286,1,2016-17,{'href': '/team/275/12560'},10,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762722,Kevin Stone,-,-,
1287,2,2017-18,{'href': '/team/275/12973'},11,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762722,Kevin Stone,-,-,
1288,3,2018-19,{'href': '/team/275/14781'},12,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,275,1762722,Kevin Stone,-,-,
1289,0,2015-16,{'href': '/team/554/12360'},2,6,1,0.167,0.444,-,0.167,-,-,-,-,-,2,1,-,-,4,-,-,-,-,-,12360,554,1768407,Alex Dickinson,-,-,
1290,1,2016-17,{'href': '/team/554/12560'},22,53,9,0.170,0.279,10,0.189,5,1,-,-,-,8,-,-,-,21,-,1,-,-,-,12360,554,1768407,Alex Dickinson,-,-,
1291,2,2017-18,{'href': '/team/554/12973'},24,50,11,0.220,0.298,13,0.260,4,2,0,0,3,6,-,1,1,17,2,1,1,-,-,12360,554,1768407,Alex Dickinson,-,-,
1292,3,2018-19,{'href': '/team/554/14781'},12,22,2,0.091,0.130,5,0.227,2,0,0,1,2,1,-,-,-,11,1,-,-,-,-,12360,554,1768407,Alex Dickinson,-,-,
1293,0,2015-16,{'href': '/team/554/12360'},44,147,36,0.245,0.337,-,0.320,23,5,-,2,20,17,4,1,-,49,2,1,1,-,1,12360,554,1768408,Joseph Flynn,-,-,
1294,1,2016-17,{'href': '/team/554/12560'},27,91,14,0.154,0.181,17,0.187,5,3,-,-,5,2,1,-,1,34,1,1,-,-,-,12360,554,1768408,Joseph Flynn,-,-,
1295,2,2017-18,{'href': '/team/554/12973'},36,136,32,0.235,0.296,48,0.353,12,2,1,4,25,9,4,3,-,30,6,-,-,-,-,12360,554,1768408,Joseph Flynn,-,-,
1296,3,2018-19,{'href': '/team/554/14781'},29,98,17,0.173,0.278,26,0.265,12,3,0,2,14,14,1,2,-,27,3,-,-,-,-,12360,554,1768408,Joseph Flynn,-,-,
1297,0,2015-16,{'href': '/team/554/12360'},37,138,45,0.326,0.372,-,0.391,21,5,2,-,12,10,-,-,-,24,1,2,2,-,-,12360,554,1768409,Jesper Horsted,-,-,
1298,1,2016-17,{'href': '/team/554/12560'},31,114,32,0.281,0.344,41,0.360,13,7,1,-,9,8,3,-,2,27,2,2,1,-,-,12360,554,1768409,Jesper Horsted,-,-,
1299,2,2017-18,{'href': '/team/554/12973'},36,136,44,0.324,0.408,53,0.390,19,7,1,0,14,19,1,1,-,32,2,2,1,-,-,12360,554,1768409,Jesper Horsted,-,-,
1300,0,2015-16,{'href': '/team/554/12360'},5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768410,Tanner Kliewer,-,-,
1301,1,2017-18,{'href': '/team/554/12973'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768410,Tanner Kliewer,-,-,
1302,2,2018-19,{'href': '/team/554/14781'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768410,Tanner Kliewer,-,-,
1303,0,2015-16,{'href': '/team/554/12360'},13,16,1,0.062,0.250,-,0.062,2,-,-,-,1,3,1,-,-,3,-,-,-,-,-,12360,554,1768411,Max Machiorlette,-,-,
1304,1,2016-17,{'href': '/team/554/12560'},9,9,-,0.000,0.100,0,0.000,1,-,-,-,1,1,-,-,1,4,-,-,-,-,-,12360,554,1768411,Max Machiorlette,-,-,
1305,2,2017-18,{'href': '/team/554/12973'},3,8,2,0.250,0.250,2,0.250,-,0,0,0,1,-,-,-,-,2,1,-,-,-,-,12360,554,1768411,Max Machiorlette,-,-,
1306,3,2018-19,{'href': '/team/554/14781'},18,34,6,0.176,0.472,7,0.206,9,1,0,0,2,18,1,-,1,10,2,-,-,-,-,12360,554,1768411,Max Machiorlette,-,-,
1307,0,2015-16,{'href': '/team/554/12360'},4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768413,Ryan Smith,-,-,
1308,1,2016-17,{'href': '/team/554/12560'},21,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768413,Ryan Smith,-,-,
1309,2,2017-18,{'href': '/team/554/12973'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768413,Ryan Smith,-,-,
1310,3,2018-19,{'href': '/team/554/14781'},12,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768413,Ryan Smith,-,-,
1311,0,2015-16,{'href': '/team/554/12360'},16,38,3,0.079,0.146,-,0.079,2,-,-,-,1,2,1,-,1,11,-,-,1,-,-,12360,554,1768414,Max West,-,-,
1312,1,2016-17,{'href': '/team/554/12560'},24,59,13,0.220,0.403,18,0.305,8,2,-,1,5,14,4,-,-,9,5,1,-,-,-,12360,554,1768414,Max West,-,-,
1313,2,2017-18,{'href': '/team/554/12973'},23,64,15,0.234,0.329,19,0.297,5,1,0,1,7,9,-,-,-,14,1,1,-,-,-,12360,554,1768414,Max West,-,-,
1314,3,2018-19,{'href': '/team/554/14781'},37,121,39,0.322,0.432,49,0.405,14,7,0,1,21,22,2,1,4,16,2,1,1,-,-,12360,554,1768414,Max West,-,-,
1315,0,2015-16,{'href': '/team/554/12360'},18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,554,1768521,Danny Thomson,-,-,
1316,0,2016-17,{'href': '/team/780/12560'},13,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14781,158,1770600,Jimmy Smiley,13,-,
1317,1,2017-18,{'href': '/team/780/12973'},7,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,14781,158,1770600,Jimmy Smiley,7,-,
1318,2,2018-19,{'href': '/team/158/14781'},13,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,14781,158,1770600,Jimmy Smiley,13,-,
1319,3,2019-20,{'href': '/team/158/15204'},3,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,14781,158,1770600,Jimmy Smiley,3,-,
1320,0,2015-16,{'href': '/team/540/12360'},12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773964,Adam Bleday,-,-,
1321,1,2016-17,{'href': '/team/540/12560'},11,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773964,Adam Bleday,-,-,
1322,0,2015-16,{'href': '/team/540/12360'},2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773965,Elijah Connell,-,-,
1323,0,2015-16,{'href': '/team/540/12360'},20,10,2,0.200,0.273,-,0.200,4,-,-,-,1,1,-,-,1,2,-,2,-,-,-,12360,540,1773966,Grant Guillory,-,-,
1324,1,2016-17,{'href': '/team/540/12560'},16,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773966,Grant Guillory,-,-,
1325,2,2017-18,{'href': '/team/540/12973'},14,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773966,Grant Guillory,-,-,
1326,3,2018-19,{'href': '/team/540/14781'},13,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773966,Grant Guillory,-,-,
1327,0,2015-16,{'href': '/team/540/12360'},28,89,30,0.337,0.422,-,0.438,15,3,-,2,9,5,8,-,-,8,3,1,-,-,-,12360,540,1773967,Daniel Halevy,-,-,
1328,1,2016-17,{'href': '/team/540/12560'},39,131,31,0.237,0.313,52,0.397,15,4,1,5,24,10,5,1,-,28,3,-,-,-,-,12360,540,1773967,Daniel Halevy,-,-,
1329,2,2017-18,{'href': '/team/540/12973'},29,112,28,0.250,0.295,39,0.348,12,8,0,1,14,5,3,2,-,21,1,-,-,-,-,12360,540,1773967,Daniel Halevy,-,-,
1330,0,2016-17,{'href': '/team/540/12560'},10,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773968,John Alan Kendrick,-,-,
1331,1,2017-18,{'href': '/team/540/12973'},17,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773968,John Alan Kendrick,-,-,
1332,2,2018-19,{'href': '/team/540/14781'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773968,John Alan Kendrick,-,-,
1333,3,2019-20,{'href': '/team/540/15204'},2,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773968,John Alan Kendrick,-,-,
1334,0,2015-16,{'href': '/team/540/12360'},8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773969,Gabe Kleiman,-,-,
1335,1,2016-17,{'href': '/team/540/12560'},9,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773969,Gabe Kleiman,-,-,
1336,2,2017-18,{'href': '/team/540/12973'},12,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773969,Gabe Kleiman,-,-,
1337,0,2015-16,{'href': '/team/540/12360'},34,101,24,0.238,0.325,-,0.307,14,4,-,1,9,10,3,-,2,20,1,2,-,-,1,12360,540,1773970,Matt Mcgeagh,-,-,
1338,1,2016-17,{'href': '/team/540/12560'},43,147,41,0.279,0.325,68,0.463,20,12,-,5,20,5,6,2,2,30,4,-,-,-,-,12360,540,1773970,Matt Mcgeagh,-,-,
1339,2,2017-18,{'href': '/team/540/12973'},42,177,53,0.299,0.346,90,0.508,28,12,2,7,43,8,5,1,-,28,4,-,-,-,-,12360,540,1773970,Matt Mcgeagh,-,-,
1340,3,2018-19,{'href': '/team/540/14781'},41,161,41,0.255,0.369,53,0.329,29,5,2,1,22,22,9,3,2,25,3,-,-,-,-,12360,540,1773970,Matt Mcgeagh,-,-,
1341,0,2015-16,{'href': '/team/540/12360'},13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773971,Jake Nelson,-,-,
1342,1,2016-17,{'href': '/team/540/12560'},10,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773971,Jake Nelson,-,-,
1343,2,2018-19,{'href': '/team/697/14781'},10,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773971,Jake Nelson,-,-,
1344,3,2019-20,{'href': '/team/697/15204'},6,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12360,540,1773971,Jake Nelson,-,-,
1345,0,2015-16,{'href': '/team/540/12360'},31,106,32,0.302,0.392,-,0.491,18,6,1,4,21,15,2,2,1,28,4,-,2,-,-,12360,540,1773972,Matt O'Neill,-,-,
1346,1,2016-17,{'href': '/team/540/12560'},42,146,41,0.281,0.341,65,0.445,16,6,-,6,23,13,2,3,3,32,5,3,2,-,-,12360,540,1773972,Matt O'Neill,-,-,
1347,2,2017-18,{'href': '/team/540/12973'},42,150,33,0.220,0.350,53,0.353,22,5,0,5,22,29,1,-,1,53,12,1,1,-,-,12360,540,1773972,Matt O'Neill,-,-,
1348,3,2018-19,{'href': '/team/540/14781'},40,158,64,0.405,0.527,98,0.620,41,15,2,5,40,40,2,1,-,36,4,2,1,-,-,12360,540,1773972,Matt O'Neill,-,-,
1349,0,2015-16,{'href': '/team/540/12360'},35,134,30,0.224,0.262,-,0.321,15,7,-,2,15,6,1,-,1,31,5,-,-,-,-,12360,540,1773973,Sean Phelan,-,-,
1350,1,2016-17,{'href': '/team/540/12560'},45,167,54,0.323,0.383,79,0.473,20,13,-,4,31,14,4,3,-,13,4,1,-,-,1,12360,540,1773973,Sean Phelan,-,-,
1351,2,2017-18,{'href': '/team/540/12973'},42,157,46,0.293,0.398,69,0.439,27,8,0,5,28,19,11,4,-,24,2,-,-,-,3,12360,540,1773973,Sean Phelan,-,-,
1352,3,2018-19,{'href': '/team/540/14781'},41,179,65,0.363,0.458,101,0.564,34,18,0,6,37,21,11,1,-,15,4,-,1,-,1,12360,540,1773973,Sean Phelan,-,-,
1353,0,2015-16,{'href': '/team/310/12360'},18,13,2,0.154,0.267,-,0.231,2,1,-,-,-,2,-,-,-,7,1,-,1,-,-,12973,167,1778328,Owen Mcmenamy,-,-,
1354,1,2017-18,{'href': '/team/167/12973'},5,-,-,-,-,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,12973,167,1778328,Owen Mcmenamy,-,-,
1355,0,2015-16,{'href': '/team/167/12360'},4,1,-,0.000,0.000,-,0.000,1,-,-,-,-,-,-,-,-,1,-,-,1,-,-,12360,167,1779077,Marlon Rainville,-,-,
1356,0,2015-16,{'href': '/team/167/12360'},28,83,19,0.229,0.289,-,0.277,7,4,-,-,10,6,1,-,1,10,1,2,2,-,-,12360,167,1779078,Josh Arndt,-,-,
1357,1,2016-17,{'href': '/team/167/12560'},28,75,14,0.187,0.256,21,0.280,5,7,-,-,3,7,-,-,1,20,1,-,-,-,-,12360,167,1779078,Josh Arndt,-,-,
1358,2,2017-18,{'href': '/team/167/12973'},32,117,27,0.231,0.272,43,0.368,14,8,1,2,15,6,1,1,-,27,1,3,1,-,-,12360,167,1779078,Josh Arndt,-,-,
